Date,Open,High,Low,Close,Adj Close,Volume
1997-02-23,1009.559998,1040.270020,1009.559998,1040.270020,1040.270020,0
1997-03-02,1063.050049,1079.130005,1052.150024,1077.719971,1077.719971,0
1997-03-09,1099.680054,1126.160034,1099.680054,1125.800049,1125.800049,0
1997-03-16,1158.479980,1167.170044,1120.719971,1167.170044,1167.170044,0
1997-03-23,1191.729980,1215.310059,1191.729980,1202.670044,1202.670044,0
1997-03-30,1234.619995,1260.959961,1233.849976,1260.959961,1260.959961,0
1997-04-06,1276.410034,1286.849976,1247.260010,1278.530029,1278.530029,0
1997-04-13,1316.920044,1338.030029,1316.920044,1338.030029,1338.030029,0
1997-04-20,1362.079956,1380.280029,1362.079956,1364.979980,1364.979980,0
1997-04-27,1352.000000,1393.750000,1352.000000,1393.739990,1393.739990,0
1997-05-04,1448.930054,1495.459961,1405.180054,1467.229980,1467.229980,0
1997-05-11,1500.400024,1500.400024,1315.920044,1315.920044,1315.920044,0
1997-05-18,1344.609985,1381.119995,1235.219971,1254.270020,1254.270020,0
1997-05-25,1251.550049,1285.180054,1251.550049,1285.180054,1285.180054,0
1997-06-01,1336.280029,1361.189941,1275.300049,1275.300049,1275.300049,0
1997-06-08,1274.920044,1274.920044,1212.770020,1243.979980,1243.979980,0
1997-06-15,1261.469971,1291.199951,1230.739990,1291.199951,1291.199951,0
1997-06-22,1283.500000,1303.930054,1250.270020,1250.270020,1250.270020,0
1997-06-29,1250.270020,1261.571045,1124.776001,1159.342041,1159.342041,0
1997-07-06,1161.707031,1163.447021,1066.043945,1154.793945,1154.793945,0
1997-07-13,1189.473999,1210.439941,1180.191040,1209.857056,1209.857056,0
1997-07-20,1215.838989,1223.822998,1158.135986,1170.862061,1170.862061,0
1997-07-27,1167.812988,1194.031006,1133.175049,1192.828003,1192.828003,0
1997-08-03,1196.254028,1216.561035,1161.631958,1206.052979,1206.052979,0
1997-08-10,1206.456055,1206.759033,1118.202026,1143.063965,1143.063965,0
1997-08-17,1139.605957,1174.485962,1116.147949,1171.833008,1171.833008,0
1997-08-24,1175.444946,1223.071045,1175.384033,1221.063965,1221.063965,0
1997-08-31,1224.177002,1253.349976,1215.921997,1251.550049,1251.550049,0
1997-09-07,1253.145020,1264.489014,1207.831055,1208.697021,1208.697021,0
1997-09-14,1205.901001,1211.683960,1162.243042,1184.520996,1184.520996,0
1997-09-21,1184.493042,1185.099976,1025.130005,1109.634033,1109.634033,0
1997-09-28,1106.342041,1106.342041,1079.339966,1097.380005,1097.380005,0
1997-10-05,1100.699951,1140.937012,1087.017944,1130.785034,1130.785034,0
1997-10-12,1136.428955,1180.218018,1105.703979,1176.489014,1176.489014,0
1997-10-19,1183.744019,1203.017944,1164.063965,1178.306030,1178.306030,0
1997-10-26,1183.646973,1241.833008,1158.735962,1180.392944,1180.392944,0
1997-11-02,1181.161987,1203.086060,1176.546997,1195.140991,1195.140991,0
1997-11-09,1199.368042,1208.842041,1157.293945,1197.832031,1197.832031,0
1997-11-16,1210.677002,1213.228027,1152.008057,1158.555054,1158.555054,0
1997-11-23,1150.416016,1150.562988,1114.137939,1139.628052,1139.628052,0
1997-11-30,1137.588013,1144.222046,1119.201050,1136.203979,1136.203979,0
1997-12-07,1140.546997,1165.812988,1136.578979,1153.839966,1153.839966,0
1997-12-14,1155.719971,1174.807007,1138.397949,1160.767944,1160.767944,0
1997-12-21,1162.682007,1194.237061,1153.439941,1191.918945,1191.918945,0
1997-12-28,1196.296997,1198.973999,1179.556030,1194.099976,1194.099976,0
1998-01-04,1200.947998,1250.005005,1200.222046,1239.901001,1239.901001,0
1998-01-11,1242.209961,1246.651001,1110.087036,1213.962036,1213.962036,0
1998-01-18,1215.407959,1224.121948,1194.383057,1222.912964,1222.912964,0
1998-01-25,1222.910034,1222.910034,1204.430054,1204.430054,1204.430054,0
1998-02-01,1204.430054,1204.430054,1204.430054,1204.430054,1204.430054,0
1998-02-08,1257.994995,1262.623047,1233.530029,1245.911011,1245.911011,0
1998-02-15,1246.796021,1247.964966,1223.932007,1226.020020,1226.020020,0
1998-02-22,1217.859009,1217.859009,1189.512939,1206.530029,1206.530029,0
1998-03-01,1196.741943,1219.284058,1182.612061,1206.452026,1206.452026,0
1998-03-08,1207.958984,1210.525024,1175.553955,1184.961060,1184.961060,0
1998-03-15,1186.186035,1204.740967,1179.439941,1187.500977,1187.500977,0
1998-03-22,1186.561035,1223.927979,1178.043945,1223.564941,1223.564941,0
1998-03-29,1230.943970,1286.107056,1228.298950,1286.083984,1286.083984,0
1998-04-05,1291.614014,1328.788940,1286.430054,1311.514038,1311.514038,0
1998-04-12,1319.944946,1326.423950,1291.081055,1298.107056,1298.107056,0
1998-04-19,1292.161987,1340.251953,1286.584961,1315.166992,1315.166992,0
1998-04-26,1314.349976,1343.459961,1303.482056,1343.449951,1343.449951,0
1998-05-03,1353.056030,1357.604004,1324.723999,1357.594971,1357.594971,0
1998-05-10,1367.241943,1379.126953,1342.733032,1368.087036,1368.087036,0
1998-05-17,1373.670044,1379.890991,1350.260010,1375.817017,1375.817017,0
1998-05-24,1380.125977,1411.347046,1376.201050,1411.208984,1411.208984,0
1998-05-31,1418.354004,1422.979004,1390.631958,1408.614014,1408.614014,0
1998-06-07,1411.956055,1415.180054,1346.068970,1383.387939,1383.387939,0
1998-06-14,1385.327026,1392.878052,1323.527954,1392.878052,1392.878052,0
1998-06-21,1400.468018,1404.048950,1376.406006,1385.618042,1385.618042,0
1998-06-28,1387.024048,1387.192017,1296.996948,1335.125000,1335.125000,0
